scraped_at,source_url,detail_url,building_name_raw,building_name_norm,rent_text,deposit_text,key_money_text,area_sqm_text,layout_text,floor_text,direction_text
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350068935.html,ロイヤルノースナイン 311,ロイヤルノースナイン,"9.6万円 (5,000円)",無,1ヶ月,54.5m²,2LDK,3階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1328250036562.html,ロイヤルノースナイン,ロイヤルノースナイン,"11.4万円 (5,000円)",無,1ヶ月,66m²,3LDK,6階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1480020019533.html,ロイヤルノースナイン 307,ロイヤルノースナイン,"5.3万円 (5,000円)",無,1ヶ月,33m²,1K,3階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030000787.html,ロイヤルノースナイン,ロイヤルノースナイン,"5.7万円 (5,000円)",無,1ヶ月,33m²,1K,14階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1328250036421.html,ロイヤルノースナイン,ロイヤルノースナイン,"5.8万円 (5,000円)",無,1ヶ月,35m²,1K,6階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1480010021172.html,ロイヤルノースナイン 1505,ロイヤルノースナイン,"5.8万円 (5,000円)",無,1ヶ月,33m²,1K,15階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1480020019797.html,ロイヤルノースナイン 1505,ロイヤルノースナイン,"5.9万円 (5,000円)",無,1ヶ月,33m²,1K,15階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030000788.html,ロイヤルノースナイン,ロイヤルノースナイン,"5.9万円 (5,000円)",無,1ヶ月,33m²,1K,18階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030001023.html,ロイヤルノースナイン,ロイヤルノースナイン,"5.9万円 (5,000円)",無,1ヶ月,33m²,1K,17階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030001025.html,ロイヤルノースナイン,ロイヤルノースナイン,"6万円 (5,000円)",無,1ヶ月,35m²,1K,12階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030001027.html,ロイヤルノースナイン,ロイヤルノースナイン,"6万円 (5,000円)",無,1ヶ月,35m²,1K,18階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1328250035403.html,ロイヤルノースナイン,ロイヤルノースナイン,"6万円 (5,000円)",無,1ヶ月,35m²,1K,10階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030002366.html,ロイヤルノースナイン,ロイヤルノースナイン,"12.3万円 (5,000円)",無,1ヶ月,66m²,3LDK,16階,西
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350069010.html,グランフォーレ小倉シティタワー 806,グランフォーレ小倉シティタワー,"6.1万円 (3,000円)",1ヶ月,2ヶ月,30.31m²,1LDK,8階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350067695.html,グランフォーレ小倉シティタワー 805,グランフォーレ小倉シティタワー,"6.2万円 (3,000円)",無,無,30.31m²,1LDK,8階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350069007.html,グランフォーレ小倉シティタワー 506,グランフォーレ小倉シティタワー,"6.3万円 (3,000円)",無,2ヶ月,30.31m²,1LDK,5階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030001278.html,グランフォーレ小倉シティタワー,グランフォーレ小倉シティタワー,"6万円 (3,000円)",無,2ヶ月,29.14m²,1LDK,7階,-
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1563030001276.html,グランフォーレ小倉シティタワー,グランフォーレ小倉シティタワー,"6.2万円 (3,000円)",無,無,29.14m²,1LDK,8階,-
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350067360.html,グランフォーレ小倉シティタワー 907,グランフォーレ小倉シティタワー,"6.8万円 (3,000円)",無,2ヶ月,34.82m²,1LDK,9階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350068053.html,エイルマンション香春口ロゼア 1117,エイルマンション香春口ロゼア,10万円 (-円),無,2ヶ月,62.47m²,1LDK,11階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350068895.html,エイルマンション香春口ロゼア 1418,エイルマンション香春口ロゼア,"14.5万円 (5,000円)",無,2ヶ月,88.25m²,3LDK,14階,-
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1243570003435.html,エイルマンション香春口,エイルマンション香春口,"14.8万円 (5,000円)",無,2ヶ月,88.25m²,3LDK,14階,東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1254350068881.html,ポレスターメガシティ小倉ウエストガーデン,ポレスターメガシティ小倉ウエストガーデン,"13万円 (5,000円)",無,2ヶ月,96.07m²,3LDK,6階,南東
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1276880000194.html,グランドパレスプラージュ東新町 602,グランドパレスプラージュ東新町,8.5万円 (-円),無,2ヶ月,69.67m²,3LDK,6階,-
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008839.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7.2万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,11階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260009126.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7.4万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,15階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008804.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.6万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,2階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008812.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,4階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008808.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,3階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008805.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,2階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008803.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.7万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,2階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008683.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,5階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008813.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,4階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008809.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,3階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008820.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,6階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008807.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,3階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008811.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.8万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,4階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008819.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,6階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008821.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,6階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008815.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,5階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008817.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,5階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008828.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,8階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008690.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"6.9万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,7階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008823.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,7階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008825.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,7階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008827.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,8階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008829.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,8階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260009113.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.51m²,1LDK,2階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008836.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,10階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008832.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,9階,南
2026-02-14T19:46:49+09:00,https://www.mansion-review.jp/chintai/city/400001.html?condition=on&sub_city%5B%5D=1616&sub_city%5B%5D=1619&homes_cond_monthmoneyroom_min=0&homes_cond_monthmoneyroom_max=99999999&homes_cond_housearea_min=0&homes_cond_housearea_max=9999&search=%E6%A4%9C%E7%B4%A2%E3%81%99%E3%82%8B,https://www.mansion-review.jp/chintai/1456260008833.html,プレジデンス　ざ　三萩野,プレジデンス ざ 三萩野,"7.1万円 (7,000円)",無,1ヶ月,34.07m²,1LDK,9階,南
